,parentTaxid,taxid,CDS,CDS_Mean,exon,exon_Mean,gene,gene_Mean,mRNA,mRNA_Mean
6900,10239,1923431, 1, 2202.0,0,0, 1, 2202.0,0,0
6901,10239,1923430, 1, 3054.0,0,0, 1, 3054.0,0,0
6902,10239,64305, 3, 4622.0,0,0, 1, 10284.0,0,0
6903,10239,64307, 1, 10251.0,0,0, 1, 10251.0,0,0
6904,10239,64300, 1, 10125.0,0,0, 1, 10125.0,0,0
6905,10239,1923439, 2, 3850.5,0,0, 2, 3850.5,0,0
6906,10239,64303, 1, 10290.0,0,0, 1, 10290.0,0,0
6909,10239,1114942, 5, 560.4,0,0, 5, 560.4,0,0
6910,10239,42764, 4, 2559.75,0,0, 4, 2559.75,0,0
6911,10239,1922527, 2, 3657.0,0,0, 2, 3657.0,0,0
6912,10239,1922524, 2, 1651.5,0,0, 2, 1651.5,0,0
6913,10239,1922525, 2, 1621.5,0,0, 2, 1621.5,0,0
6914,10239,1922528, 2, 4257.0,0,0, 2, 4257.0,0,0
6915,10239,1922529, 2, 3466.5,0,0, 2, 3466.5,0,0
6916,10239,658904, 4, 3006.0,0,0, 4, 3006.0,0,0
6917,10239,1386090, 5, 1572.6,0,0, 5, 1572.6,0,0
6918,10239,940280, 9, 1709.3333333333333,0,0, 9, 1709.3333333333333,0,0
6919,10239,211866, 6, 554.0,0,0, 6, 554.0,0,0
6920,10239,460926, 5, 3034.8,0,0, 5, 3034.8,0,0
6921,10239,99179, 46, 815.7391304347826,0,0, 46, 815.7391304347826,0,0
6922,10239,1427157, 3, 765.0,0,0, 3, 765.0,0,0
6923,10239,1427156, 3, 760.0,0,0, 3, 760.0,0,0
6924,10239,12305, 5, 1477.2,0,0, 5, 1477.2,0,0
6925,10239,11901, 11, 918.5454545454545, 6, 2364.1666666666665, 5, 3115.4, 3, 8419.0
6926,10239,12301, 4, 1698.75,0,0, 4, 1698.75,0,0
6927,10239,12303, 4, 1696.5,0,0, 4, 1696.5,0,0
6928,10239,12302, 4, 1709.25, 1, 1.0, 4, 1709.25,0,0
6929,10239,195061,0,0,0,0,0,0,0,0
6930,10239,195060, 7, 1680.4285714285713, 9, 1427.6666666666667, 9, 1427.6666666666667, 7, 1800.4285714285713
6931,10239,11908, 11, 1025.7272727272727,0,0, 8, 2349.25,0,0
6932,10239,195062, 1, 996.0,0,0, 1, 996.0,0,0
6933,10239,413258, 44, 815.1818181818181,0,0, 36, 1439.6944444444443,0,0
6934,10239,1481785, 43, 870.2093023255813,0,0, 43, 870.2093023255813,0,0
6939,10239,1260769, 1, 948.0,0,0, 1, 948.0,0,0
6941,10239,63330, 9, 1872.0,0,0, 6, 3021.8333333333335,0,0
6942,10239,676044, 6, 563.0,0,0, 6, 563.0,0,0
6943,10239,687803, 227, 739.3480176211453, 8, 74.75, 235, 716.7234042553191,0,0
6944,10239,487492, 2, 4236.0,0,0, 2, 4236.0,0,0
6946,10239,37733, 4, 1766.25,0,0, 4, 1766.25,0,0
6947,10239,1678208, 2, 3625.5,0,0, 2, 3625.5,0,0
6948,10239,1500822, 45, 593.4666666666667,0,0, 45, 593.4666666666667,0,0
6949,10239,1500821, 45, 591.6,0,0, 45, 591.6,0,0
6950,10239,1500820, 42, 615.0714285714286,0,0, 42, 615.0714285714286,0,0
6951,10239,1500827, 45, 590.2666666666667,0,0, 45, 590.2666666666667,0,0
6952,10239,1500825, 45, 587.6,0,0, 45, 587.6,0,0
6953,10239,1500828, 45, 593.8666666666667,0,0, 45, 593.8666666666667,0,0
6954,10239,360580, 1, 357.0,0,0, 1, 357.0,0,0
6955,10239,111167, 32, 833.34375,0,0, 30, 983.7666666666667,0,0
6956,10239,871521, 7, 648.8571428571429,0,0, 7, 648.8571428571429,0,0
6958,10239,1505528, 13, 525.9230769230769,0,0, 13, 525.9230769230769,0,0
6959,10239,461322, 5, 1320.6,0,0, 5, 1320.6,0,0
6960,10239,1223259, 58, 615.6206896551724,0,0, 58, 615.6206896551724,0,0
6961,10239,137556, 5, 1005.6, 2, 1194.0, 7, 1059.4285714285713,0,0
6962,10239,1549864, 10, 906.3,0,0, 10, 906.3,0,0
6964,10239,1214955, 2, 856.5,0,0, 2, 856.5,0,0
6965,10239,637730, 216, 678.1527777777778, 4, 82.25, 220, 667.3181818181819,0,0
6968,10239,1176422, 68, 632.2058823529412,0,0, 68, 632.2058823529412,0,0
6969,10239,1176423, 54, 554.0,0,0, 54, 554.0,0,0
6970,10239,393034, 1, 351.0,0,0, 1, 351.0,0,0
6971,10239,332471, 2, 4731.0,0,0, 2, 4731.0,0,0
6972,10239,1445860, 259, 586.5521235521236,0,0, 259, 586.5521235521236,0,0
6973,10239,1211388, 5, 1802.4,0,0, 5, 1802.4,0,0
6975,10239,51034, 5, 577.8,0,0, 5, 577.8,0,0
6976,10239,979533, 73, 637.931506849315,0,0, 72, 652.8472222222222,0,0
6977,10239,373403, 142, 497.36619718309856, 2, 77.5, 144, 491.53472222222223,0,0
6978,10239,373405, 98, 497.57142857142856, 3, 74.0, 101, 484.990099009901,0,0
6979,10239,373404, 219, 636.013698630137, 35, 85.34285714285714, 253, 562.3438735177865, 1, 435.0
6980,10239,373407, 65, 644.6769230769231,0,0, 64, 654.734375,0,0
6981,10239,373406, 99, 688.2727272727273,0,0, 99, 688.2727272727273,0,0
6982,10239,373409, 100, 645.57,0,0, 100, 645.57,0,0
6983,10239,373408, 100, 542.7,0,0, 100, 542.7,0,0
6984,10239,1051140, 95, 525.4105263157895,0,0, 94, 530.9893617021277,0,0
6985,10239,1231298, 1, 948.0,0,0, 1, 948.0,0,0
6986,10239,572289, 10, 2559.9,0,0, 9, 2844.222222222222,0,0
6987,10239,130328, 61, 984.7049180327868, 1, 100.0, 30, 995.3333333333334,0,0
6988,10239,28874, 206, 970.8349514563107,0,0, 206, 970.8349514563107,0,0
6989,10239,28875, 12, 1477.25,0,0, 12, 1477.25,0,0
6990,10239,28873, 211, 853.3364928909953,0,0, 211, 853.3364928909953,0,0
6991,10239,28871, 225, 782.1733333333333,0,0, 225, 782.1733333333333,0,0
6992,10239,1931371, 1, 8559.0,0,0, 1, 8559.0,0,0
6993,10239,1931370, 1, 8010.0,0,0, 1, 8010.0,0,0
6994,10239,302069,0,0,0,0,0,0,0,0
6995,10239,1619220, 4, 951.75,0,0, 4, 951.75,0,0
6996,10239,1109715, 67, 623.3731343283582, 3, 73.66666666666667, 69, 608.4927536231884,0,0
6997,10239,1384631, 6, 555.5,0,0, 6, 555.5,0,0
6998,10239,1384632, 1, 357.0,0,0, 1, 357.0,0,0
6999,10239,1149871,0,0,0,0,0,0,0,0
7000,10239,1428189, 2, 361.5,0,0, 2, 361.5,0,0
7001,10239,355246, 75, 554.08,0,0, 75, 554.08,0,0
7002,10239,1922753, 2, 1618.5,0,0, 2, 1618.5,0,0
7003,10239,616674, 52, 832.8076923076923,0,0, 53, 823.0754716981132,0,0
7004,10239,1815522, 229, 754.1659388646289, 12, 76.66666666666667, 241, 720.4315352697096,0,0
7005,10239,1815521, 221, 789.027149321267, 4, 73.0, 225, 776.2977777777778,0,0
7006,10239,1923608, 1, 8676.0,0,0, 1, 8676.0,0,0
7007,10239,1923609, 1, 7371.0,0,0, 1, 7371.0,0,0
7008,10239,1923604, 2, 3786.0,0,0, 2, 3786.0,0,0
7009,10239,1923605, 2, 3675.0,0,0, 2, 3675.0,0,0
7010,10239,1923606, 2, 3532.5,0,0, 2, 3532.5,0,0
7011,10239,1923607, 1, 8304.0,0,0, 1, 8304.0,0,0
7012,10239,1923600, 1, 5499.0,0,0, 1, 5499.0,0,0
7013,10239,1923601, 2, 3790.5,0,0, 2, 3790.5,0,0
7014,10239,1923602, 1, 5628.0,0,0, 1, 5628.0,0,0
7015,10239,1923603, 2, 4651.5,0,0, 2, 4651.5,0,0
7016,10239,1698252, 97, 703.979381443299,0,0, 97, 703.979381443299,0,0
7018,10239,1200862, 177, 660.457627118644,0,0, 179, 654.1340782122905,0,0
7019,10239,1567004, 62, 659.8064516129032,0,0, 62, 659.8064516129032,0,0
7020,10239,1567005, 251, 416.49800796812747, 2, 73.0, 252, 415.39285714285717,0,0
7021,10239,10826, 3, 682.0,0,0, 3, 682.0,0,0
7022,10239,1527469, 247, 581.3198380566802, 9, 75.88888888888889, 256, 563.55078125,0,0
7023,10239,10825, 5, 498.4,0,0, 5, 498.4,0,0
7024,10239,859651, 2, 1632.0,0,0, 2, 1632.0,0,0
7025,10239,859650, 6, 572.0,0,0, 6, 572.0,0,0
7026,10239,10820, 6, 485.5,0,0, 4, 1077.0,0,0
7027,10239,1527463, 103, 509.126213592233,0,0, 102, 514.1274509803922,0,0
7028,10239,10829, 4, 650.25,0,0, 4, 1047.75,0,0
7029,10239,536466, 220, 790.1227272727273, 3, 75.66666666666667, 223, 780.5112107623319,0,0
7030,10239,42680, 5, 1531.8,0,0, 5, 1531.8,0,0
7031,10239,1163715, 3, 830.0,0,0, 3, 830.0,0,0
7032,10239,1608255, 80, 1351.6125,0,0, 80, 1351.6125,0,0
7033,10239,316983, 5, 1394.4,0,0, 5, 1394.4,0,0
7034,10239,1249676, 1, 12084.0,0,0, 1, 12084.0,0,0
7035,10239,745088, 50, 544.38,0,0, 50, 544.38,0,0
7036,10239,359987, 2, 3850.5,0,0, 2, 3850.5,0,0
7037,10239,1477516, 1, 8451.0,0,0, 1, 8451.0,0,0
7038,10239,1477515, 1, 8238.0,0,0, 1, 8238.0,0,0
7039,10239,335797, 51, 742.9411764705883,0,0, 50, 757.78,0,0
7041,10239,328670, 3, 2122.0,0,0, 3, 2122.0,0,0
7042,10239,1437363, 50, 580.04,0,0, 49, 603.3469387755102,0,0
7043,10239,1357423, 377, 499.2413793103448, 10, 76.6, 387, 488.3204134366925,0,0
7044,10239,1923504, 1, 1737.0,0,0, 1, 1737.0,0,0
7045,10239,1225643, 1, 870.0,0,0, 1, 870.0,0,0
7046,10239,1204529, 242, 549.2479338842975,0,0, 242, 549.2479338842975,0,0
7047,10239,1204528, 208, 709.5865384615385,0,0, 208, 709.5865384615385,0,0
7048,10239,1076136, 93, 534.1935483870968,0,0, 92, 539.9891304347826,0,0
7049,10239,1204523, 198, 707.560606060606, 5, 77.2, 203, 692.0344827586207,0,0
7050,10239,1204522, 270, 581.9444444444445,0,0, 270, 581.9444444444445,0,0
7051,10239,1204521, 94, 646.2765957446809,0,0, 94, 646.2765957446809,0,0
7052,10239,1204526, 54, 683.8888888888889, 1, 74.0, 55, 672.8,0,0
7053,10239,1204525, 55, 648.3818181818182,0,0, 55, 648.3818181818182,0,0
7054,10239,1204524, 72, 598.5416666666666, 1, 73.0, 73, 591.3424657534247,0,0
7055,10239,1206545, 154, 890.2792207792207,0,0, 154, 890.2792207792207,0,0
7058,10239,1674926, 76, 604.0657894736842,0,0, 75, 612.1066666666667,0,0
7059,10239,1674927, 74, 619.8243243243244,0,0, 73, 628.3013698630137,0,0
7060,10239,1520004, 26, 952.8461538461538,0,0, 23, 1194.5217391304348,0,0
7061,10239,77647, 6, 710.5,0,0, 6, 710.5,0,0
7062,10239,1690805, 43, 615.6279069767442,0,0, 42, 630.2619047619048,0,0
7063,10239,1769780, 2, 3984.0,0,0, 2, 3984.0,0,0
7064,10239,565052, 7, 642.8571428571429,0,0, 7, 642.8571428571429,0,0
7065,10239,222645, 102, 641.7647058823529, 4, 72.5, 106, 620.2830188679245,0,0
7066,10239,1572743, 79, 575.8101265822785, 1, 73.0, 80, 569.525,0,0
7067,10239,1572747, 79, 584.9620253164557, 1, 73.0, 80, 578.5625,0,0
7068,10239,1229325, 4, 618.75,0,0, 4, 618.75,0,0
7069,10239,1572745, 77, 578.3766233766233, 2, 73.0, 79, 565.5822784810126,0,0
7070,10239,1572744, 51, 640.0,0,0, 51, 640.0,0,0
7071,10239,1488574, 4, 590.25,0,0, 3, 842.6666666666666,0,0
7072,10239,743813, 181, 468.7790055248619,0,0, 181, 468.7790055248619,0,0
7073,10239,292477, 7, 672.0,0,0, 7, 672.0,0,0
7074,10239,471498, 5, 1767.6,0,0, 5, 1767.6,0,0
7075,10239,1049283, 256, 609.59765625, 8, 75.75, 264, 593.4204545454545,0,0
7076,10239,797418, 3, 1443.0,0,0, 3, 1443.0,0,0
7077,10239,1547495, 1, 7098.0,0,0, 1, 7098.0,0,0
7078,10239,1225069, 7, 564.0,0,0, 7, 564.0,0,0
7079,10239,1297646, 1, 357.0,0,0, 1, 357.0,0,0
7080,10239,1297645, 7, 458.57142857142856,0,0, 7, 458.57142857142856,0,0
7081,10239,284503,0,0,0,0,0,0,0,0
7082,10239,445692, 62, 607.6935483870968,0,0, 66, 683.7878787878788,0,0
7083,10239,445693, 65, 617.3076923076923, 1, 71.0, 69, 663.0144927536232,0,0
7084,10239,445696, 242, 743.6652892561983,0,0, 242, 743.6652892561983,0,0
7085,10239,462590, 77, 714.3506493506494,0,0, 77, 714.3506493506494,0,0
7086,10239,1664246, 86, 674.4069767441861,0,0, 86, 674.4069767441861,0,0
7087,10239,1664247, 160, 851.7375,0,0, 160, 851.7375,0,0
7088,10239,1490528,0,0,0,0,0,0,0,0
7089,10239,53181, 7, 806.5714285714286,0,0, 6, 836.0,0,0
7090,10239,12407, 43, 666.9767441860465,0,0, 42, 682.8333333333334,0,0
7092,10239,191547, 2, 5437.5,0,0, 2, 5437.5,0,0
7093,10239,79236, 8, 627.0,0,0, 8, 627.0,0,0
7094,10239,40687, 5, 3015.0,0,0, 5, 3015.0,0,0
7095,10239,1246849, 1, 357.0,0,0, 1, 357.0,0,0
7096,10239,47669, 5, 797.4,0,0, 5, 797.4,0,0
7097,10239,207697, 7, 515.1428571428571,0,0, 7, 515.1428571428571,0,0
7098,10239,196375, 6, 669.0,0,0, 6, 669.0,0,0
7100,10239,72197, 6, 1135.0,0,0, 6, 1135.0,0,0
7101,10239,646442, 5, 1485.0,0,0, 5, 1485.0,0,0
7102,10239,417288, 6, 553.0,0,0, 6, 553.0,0,0
7103,10239,77813, 6, 718.0,0,0, 6, 718.0,0,0
7104,10239,417280, 127, 537.8976377952756,0,0, 127, 537.8976377952756,0,0
7105,10239,170621, 1, 8961.0,0,0, 1, 8961.0,0,0
7106,10239,1481224, 58, 619.8620689655172,0,0, 58, 619.8620689655172,0,0
7108,10239,334203, 7, 992.5714285714286,0,0, 7, 992.5714285714286,0,0
7109,10239,1857099, 65, 615.4153846153846,0,0, 65, 615.4153846153846,0,0
7110,10239,189515, 1, 357.0,0,0, 1, 357.0,0,0
7111,10239,1479613, 6, 1764.0, 2, 248.0, 8, 1385.0,0,0
7112,10239,1479612, 6, 1745.0,0,0, 6, 1745.0,0,0
7113,10239,223344, 6, 553.0,0,0, 6, 553.0,0,0
7114,10239,223345, 6, 552.0,0,0, 6, 552.0,0,0
7115,10239,223346, 6, 554.5,0,0, 6, 554.5,0,0
7116,10239,223347, 8, 509.625,0,0, 8, 509.625,0,0
7117,10239,55216, 7, 652.2857142857143,0,0, 7, 652.2857142857143,0,0
7118,10239,223342, 7, 648.4285714285714,0,0, 7, 648.4285714285714,0,0
7120,10239,227859, 15, 2864.2,0,0, 13, 2305.6923076923076,0,0
7123,10239,52979, 60, 636.4,0,0, 60, 636.4,0,0
7124,10239,1927714, 2, 5392.5,0,0, 2, 5392.5,0,0
7125,10239,204928, 5, 904.2,0,0, 5, 904.2,0,0
7126,10239,1151014, 46, 821.9347826086956,0,0, 46, 821.9347826086956,0,0
7127,10239,1016879, 3, 2569.0,0,0, 3, 2569.0,0,0
7128,10239,354328, 1, 14448.0,0,0, 1, 14448.0,0,0
7130,10239,1273087, 6, 942.5,0,0, 5, 1212.0,0,0
7135,10239,1608066, 6, 1972.0,0,0, 6, 1972.0,0,0
7136,10239,1608067, 5, 2452.2,0,0, 5, 2452.2,0,0
7137,10239,1608064, 5, 2353.2,0,0, 5, 2353.2,0,0
7138,10239,1608065, 3, 4163.0,0,0, 3, 4163.0,0,0
7139,10239,1821227, 1, 10245.0,0,0, 1, 10245.0,0,0
7140,10239,1608063, 4, 2619.75,0,0, 4, 2619.75,0,0
7141,10239,1608060, 3, 5536.0,0,0, 3, 5536.0,0,0
7142,10239,292443, 12, 433.75,0,0, 12, 433.75,0,0
7143,10239,1821228, 20, 805.5,0,0, 20, 805.5,0,0
7144,10239,1074210, 2, 2337.0,0,0, 2, 2337.0,0,0
7145,10239,1608068, 3, 6400.0,0,0, 3, 6400.0,0,0
7146,10239,1074213, 1, 7320.0,0,0, 1, 7320.0,0,0
7147,10239,1165907, 4, 1593.75,0,0, 4, 1593.75,0,0
7149,10239,1225800, 119, 512.4957983193277,0,0, 119, 512.4957983193277,0,0
7150,10239,397544, 2, 4878.0,0,0, 2, 4878.0,0,0
7151,10239,11673, 6, 1352.8333333333333,0,0, 5, 1582.0,0,0
7152,10239,11676, 14, 807.4285714285714,0,0, 10, 1597.0,0,0
7154,10239,1922892, 2, 6100.5,0,0, 2, 6100.5,0,0
7155,10239,1922893, 1, 13557.0,0,0, 1, 13557.0,0,0
7156,10239,1922722, 3, 2129.0,0,0, 3, 2129.0,0,0
7157,10239,1922723, 2, 1465.5,0,0, 2, 1465.5,0,0
7158,10239,1922896, 3, 2986.0,0,0, 3, 2986.0,0,0
7159,10239,1922725, 3, 1358.0,0,0, 3, 1358.0,0,0
7160,10239,1922894, 3, 2430.0,0,0, 3, 2430.0,0,0
7161,10239,1922895, 3, 1864.0,0,0, 3, 1864.0,0,0
7162,10239,1922728, 4, 1178.25,0,0, 4, 1178.25,0,0
7163,10239,1922729, 2, 1237.5,0,0, 2, 1237.5,0,0
7164,10239,1922898, 11, 2562.818181818182,0,0, 11, 2562.818181818182,0,0
7165,10239,1922899, 3, 1373.0,0,0, 3, 1373.0,0,0
7166,10239,340187, 2, 4780.5,0,0, 2, 4780.5,0,0
7167,10239,669875, 56, 692.1964285714286,0,0, 56, 692.1964285714286,0,0
7168,10239,1675317, 43, 719.3023255813954,0,0, 43, 719.3023255813954,0,0
7169,10239,1055750, 4, 2931.0,0,0, 4, 2931.0,0,0
7170,10239,1923415, 5, 1926.6,0,0, 5, 1926.6,0,0
7171,10239,1923414, 1, 15435.0,0,0, 1, 15435.0,0,0
7172,10239,1923417, 1, 8739.0,0,0, 1, 8739.0,0,0
7173,10239,1923416, 6, 1704.5,0,0, 6, 1704.5,0,0
7174,10239,1923419, 3, 3453.0,0,0, 3, 3453.0,0,0
7175,10239,1941234, 4, 657.75,0,0, 3, 916.3333333333334,0,0
7176,10239,1941237, 4, 609.0,0,0, 3, 872.3333333333334,0,0
7177,10239,81931, 12, 1339.25, 8, 3669.25, 20, 2347.05,0,0
7178,10239,1941233, 4, 642.0,0,0, 3, 902.0,0,0
7179,10239,74320, 127, 852.6850393700787,0,0, 127, 852.6850393700787,0,0
7180,10239,1266993, 5, 576.0,0,0, 5, 576.0,0,0
7181,10239,1266994, 5, 576.0,0,0, 5, 576.0,0,0
7182,10239,1266995, 5, 577.8,0,0, 5, 577.8,0,0
7183,10239,1327985, 121, 559.6363636363636,0,0, 121, 559.6363636363636,0,0
7184,10239,1327987, 13, 463.84615384615387,0,0, 13, 463.84615384615387,0,0
7185,10239,1327981, 106, 470.66037735849056, 2, 80.0, 109, 462.61467889908255,0,0
7186,10239,1327980, 65, 573.876923076923,0,0, 65, 573.876923076923,0,0
7187,10239,1327983, 123, 545.7560975609756,0,0, 123, 545.7560975609756,0,0
7188,10239,12092, 2, 6681.0, 1, 7478.0, 3, 6946.666666666667,0,0
7189,10239,1780507, 82, 1302.439024390244, 3, 19.333333333333332, 78, 1441.6538461538462,0,0
7190,10239,687365, 3, 963.0,0,0, 3, 963.0,0,0
7191,10239,944580, 5, 909.0,0,0, 5, 909.0,0,0
7192,10239,31658, 3, 4699.0,0,0, 2, 7048.0,0,0
7193,10239,1086800, 91, 550.5494505494505,0,0, 90, 556.6555555555556,0,0
7195,10239,39720, 6, 2144.0, 3, 6602.333333333333, 8, 3406.0, 2, 12708.0
7196,10239,1483485, 56, 699.3214285714286,0,0, 56, 699.3214285714286,0,0
7197,10239,10784, 4, 1614.0,0,0, 4, 1614.0,0,0
7198,10239,10788, 3, 1489.0, 1, 288.0, 5, 1276.8, 1, 288.0
7199,10239,1088890, 2, 4240.5,0,0, 2, 4240.5,0,0
7200,10239,1264737, 49, 800.8163265306123,0,0, 49, 800.8163265306123,0,0
7201,10239,269277, 7, 665.5714285714286,0,0, 7, 665.5714285714286,0,0
7202,10239,163325, 5, 3015.0,0,0, 5, 3015.0,0,0
7203,10239,269275, 8, 665.25,0,0, 8, 665.25,0,0
7205,10239,64311, 1, 10227.0,0,0, 1, 10227.0,0,0
7206,10239,12321, 4, 1830.75,0,0, 4, 1830.75,0,0
7207,10239,12327, 7, 1320.857142857143, 2, 2000.0, 8, 1598.0, 1, 489.0
7208,10239,1562379, 1, 2154.0,0,0, 1, 2154.0,0,0
7209,10239,1912598, 9, 828.3333333333334,0,0, 8, 931.75,0,0
7210,10239,1873985, 94, 470.93617021276594,0,0, 94, 470.93617021276594,0,0
7212,10239,179237, 83, 930.5060240963855,0,0, 83, 930.5060240963855,0,0
7213,10239,10258, 130, 976.5,0,0, 130, 976.5,0,0
7214,10239,10255, 197, 830.4213197969543,0,0, 197, 830.8172588832488,0,0
7215,10239,10256, 207, 955.7246376811594,0,0, 208, 954.4759615384615,0,0
7217,10239,1919247, 7, 861.4285714285714,0,0, 6, 1061.0,0,0
7218,10239,249584, 5, 2163.6, 5, 2403.6, 5, 2403.6, 5, 2403.6
7219,10239,249583, 5, 2164.2, 5, 2364.0, 5, 2364.0, 5, 2364.0
7220,10239,1500808, 47, 575.7446808510638,0,0, 47, 575.7446808510638,0,0
7221,10239,1500807, 44, 604.4318181818181,0,0, 44, 604.4318181818181,0,0
7222,10239,1080799, 1, 9213.0,0,0, 1, 9213.0,0,0
7223,10239,1500801, 45, 600.6,0,0, 45, 600.6,0,0
7224,10239,1500800, 45, 592.8,0,0, 45, 592.8,0,0
7225,10239,1500802, 45, 588.9333333333333,0,0, 45, 588.9333333333333,0,0
7226,10239,437329, 75, 659.64,0,0, 75, 659.64,0,0
7227,10239,1475062, 2, 1102.5,0,0, 2, 1102.5,0,0
7228,10239,1475063, 2, 1336.5,0,0, 2, 1336.5,0,0
7229,10239,1750712, 118, 820.042372881356,0,0, 118, 820.042372881356,0,0
7230,10239,573993, 2, 3882.0,0,0, 2, 3882.0,0,0
7231,10239,331975, 2, 2040.0,0,0, 2, 2040.0,0,0
7232,10239,1340825, 95, 525.3157894736842,0,0, 94, 530.8936170212766,0,0
7233,10239,1340824, 106, 518.9433962264151,0,0, 105, 523.8952380952381,0,0
7234,10239,1340827, 100, 509.67,0,0, 99, 514.8080808080808,0,0
7235,10239,1340826, 129, 534.4651162790698, 11, 75.0, 139, 501.9568345323741,0,0
7236,10239,1340821, 101, 518.3465346534654,0,0, 100, 523.54,0,0
7237,10239,1340820, 107, 499.93457943925233,0,0, 106, 504.64150943396226,0,0
7238,10239,1340822, 103, 543.9611650485436,0,0, 102, 549.3039215686274,0,0
7240,10239,1340829, 72, 656.125,0,0, 71, 665.3521126760563,0,0
7241,10239,1777016, 2, 2374.5,0,0, 2, 2374.5,0,0
7242,10239,1777015, 1, 11859.0,0,0, 1, 11859.0,0,0
7243,10239,11079, 3, 4633.0,0,0, 2, 6949.0,0,0
7244,10239,11072, 3, 4632.0,0,0, 2, 6947.5,0,0
7245,10239,1463817, 12, 654.25,0,0, 12, 654.25,0,0
7246,10239,1136024, 153, 841.5294117647059,0,0, 153, 841.5294117647059,0,0
7247,10239,1463812, 98, 696.3367346938776,0,0, 98, 696.3367346938776,0,0
7248,10239,270140, 6, 552.5,0,0, 6, 552.5,0,0
7249,10239,1463811, 97, 699.3092783505155,0,0, 97, 699.3092783505155,0,0
7250,10239,394239, 2, 3532.5,0,0, 2, 3532.5,0,0
7252,10239,188524, 7, 1018.7142857142857,0,0, 7, 1018.7142857142857,0,0
7253,10239,1560282, 25, 1277.16,0,0, 25, 1277.16,0,0
7254,10239,1133292, 58, 678.3620689655172,0,0, 58, 678.3620689655172,0,0
7255,10239,1133293, 57, 633.0526315789474,0,0, 57, 633.0526315789474,0,0
7256,10239,66834, 3, 2818.0,0,0, 2, 4227.5,0,0
7258,10239,89471, 5, 3034.8,0,0, 5, 3034.8,0,0
7259,10239,1261657, 155, 1085.574193548387, 13, 570.3846153846154, 136, 1306.6985294117646, 2, 3821.0
7260,10239,11318, 6, 1683.5,0,0, 6, 1683.5,0,0
7261,10239,727977, 36, 863.5833333333334,0,0, 30, 1323.5666666666666,0,0
7263,10239,1147042, 74, 567.8108108108108,0,0, 74, 567.8108108108108,0,0
7264,10239,1147043, 65, 584.2153846153847,0,0, 65, 584.2153846153847,0,0
7265,10239,1147044, 53, 708.4528301886793,0,0, 53, 708.4528301886793,0,0
7266,10239,88870, 89, 549.5730337078652,0,0, 89, 549.5730337078652,0,0
7267,10239,1436891, 8, 486.375,0,0,0,0,0,0
7268,10239,1436892, 8, 477.375,0,0,0,0,0,0
7269,10239,1511639, 5, 2133.0,0,0, 5, 2133.0,0,0
7271,10239,1391188, 222, 606.472972972973,0,0, 221, 609.2217194570136,0,0
7272,10239,755164, 86, 468.66279069767444,0,0, 86, 468.66279069767444,0,0
7273,10239,1391180, 147, 488.6734693877551, 2, 78.5, 149, 483.1677852348993,0,0
7274,10239,1391181, 148, 489.4256756756757, 2, 78.5, 150, 483.94666666666666,0,0
7275,10239,74660, 149, 805.228187919463,0,0, 149, 805.228187919463,0,0
7277,10239,12524, 4, 1365.0,0,0, 4, 1365.0,0,0
7278,10239,351428, 5, 1711.2,0,0, 5, 1711.2,0,0
7279,10239,351427, 5, 1707.0,0,0, 5, 1707.0,0,0
7280,10239,351426, 5, 1696.2,0,0, 5, 1696.2,0,0
7281,10239,1370094, 7, 1007.1428571428571,0,0, 7, 1007.1428571428571,0,0
7284,10239,1815509, 310, 730.7612903225806,0,0, 291, 817.872852233677,0,0
7285,10239,1755679, 224, 678.9375,0,0, 224, 678.9375,0,0
7286,10239,1536604, 45, 593.0,0,0, 45, 593.0,0,0
7287,10239,1536605, 48, 544.625,0,0, 48, 544.625,0,0
7288,10239,1536603, 113, 520.8849557522124,0,0, 112, 525.5446428571429,0,0
7289,10239,1708654, 3, 4757.0,0,0, 1, 10155.0,0,0
7290,10239,1708653, 4, 583.5,0,0, 3, 833.6666666666666,0,0
7291,10239,223282, 7, 650.1428571428571,0,0, 7, 650.1428571428571,0,0
7292,10239,223284, 2, 823.5,0,0, 2, 823.5,0,0
7293,10239,223287, 9, 565.0,0,0, 9, 565.0,0,0
7294,10239,223286, 6, 715.0,0,0, 6, 715.0,0,0
7295,10239,1462681, 8, 1145.625,0,0, 7, 1309.142857142857,0,0
7296,10239,1462682, 7, 1327.7142857142858,0,0, 6, 1548.8333333333333,0,0
7297,10239,1462685, 11, 2102.7272727272725,0,0, 11, 2102.7272727272725,0,0
7298,10239,1325446, 1, 8916.0,0,0, 1, 8916.0,0,0
7299,10239,624134, 67, 640.8805970149253,0,0, 67, 640.8805970149253,0,0
7300,10239,57119, 5, 580.2, 2, 502.5, 4, 746.75,0,0
7301,10239,536444, 212, 799.7877358490566, 2, 79.5, 215, 791.8465116279069,0,0
7302,10239,187850, 1, 948.0,0,0, 1, 948.0,0,0
7303,10239,1476487, 5, 616.8,0,0, 4, 789.5,0,0
7304,10239,1476485, 1, 357.0,0,0, 1, 357.0,0,0
7306,10239,1493509, 218, 791.9724770642201,0,0, 218, 791.9724770642201,0,0
7307,10239,1493508, 217, 761.3917050691244,0,0, 217, 761.3917050691244,0,0
7308,10239,640897, 3, 2021.0,0,0, 3, 2021.0,0,0
7309,10239,877240, 52, 551.25,0,0, 52, 551.25,0,0
